Elapsed,Temp,Latency,Mode
937.7,55.53,3383.89,0
938.71,55.12,3423.11,0
939.72,55.59,3423.11,0
940.73,55.5,3423.11,0
941.74,54.56,3350.64,0
942.75,55.5,3350.64,0
943.76,55.19,3350.64,0
944.77,55.47,3259.65,0
945.78,55.69,3354.37,0
946.79,55.66,3354.37,0
947.8,55.41,3354.37,0
948.81,55.25,3414.38,0
949.82,55.16,3414.38,0
950.83,55.44,3414.38,0
951.84,54.72,3474.17,0
952.85,55.38,3474.17,0
953.86,55.28,3474.17,0
954.87,55.25,3352.21,0
955.89,55.34,3410.52,0
956.9,55.19,3410.52,0
957.91,55.44,3410.52,0
958.92,55.12,3441.79,0
959.93,55.5,3441.79,0
960.94,55.31,3441.79,0
961.95,55.5,3441.79,0
962.96,55.19,3732.43,0
963.97,55.47,3732.43,0
964.98,55.16,3732.43,0
965.99,54.81,3420.09,0
967.0,55.09,3420.09,0
968.01,55.16,3420.09,0
969.02,54.66,3341.14,0
970.03,55.06,3341.14,0
971.04,55.03,3341.14,0
972.05,55.25,3341.14,0
973.06,54.88,3660.91,0
974.07,55.34,3660.91,0
975.08,54.97,3660.91,0
976.09,54.62,3428.58,0
977.1,54.88,3428.58,0
978.11,55.25,3428.58,0
979.12,55.06,3428.58,0
980.13,55.34,3399.84,0
981.14,54.97,3399.84,0
982.15,55.22,3399.84,0
983.16,54.88,3330.02,0
984.17,55.09,3330.02,0
985.18,55.03,3330.02,0
986.19,55.03,3330.02,0
987.2,55.0,3873.24,0
988.21,55.19,3873.24,0
989.22,55.0,3873.24,0
990.23,55.0,3277.26,0
991.24,54.88,3277.26,0
992.27,55.25,3277.26,0
993.28,54.62,3340.33,0
994.29,55.19,3340.33,0
995.3,55.09,3340.33,0
996.31,55.16,3302.96,0
997.32,55.09,3356.54,0
998.33,54.91,3356.54,0
999.34,54.88,3356.54,0
